X,Y,NAME,LAYER,GM_TYPE,MAP_NAME,<img_src,KML_STYLE,gx_media_l,icon_url
81.8704218,25.4639372,"152/83C, Chota Baghada, New Rest House Railway Colony, Prayagraj, Uttar Pradesh 211004","<img src=""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/dod7927f0fsjll2emgh9ml5vc0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpVvhh2OrlwnJJ6edBpzuNS74wb2hdVUeKgreQYFfbola2d",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/dod7927f0fsjll2emgh9ml5vc0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpVvhh2OrlwnJJ6edBpzuNS74wb2hdVUeKgreQYFfbola2dPQZwryJe7",icon-1899-DB4436-labelson,https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/dod7927f0fsjll2emgh9ml5vc0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpVvhh2OrlwnJJ6edBpzuNS74wb2hdVUeKgreQYFfbola2dPQZwryJe7E,
81.861863,25.4656869,"13, Motilal Nehru Rd, The Adelphi, Allen Ganj, Prayagraj, Uttar Pradesh 211002","<img src=""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/jovs9j74ga6japvu9asa5bqq8c/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpxZOo6u2bzaCl4P6KuDUQvLVefGD3bijNJ-hxxpe3xg6B6",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/jovs9j74ga6japvu9asa5bqq8c/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpxZOo6u2bzaCl4P6KuDUQvLVefGD3bijNJ-hxxpe3xg6B6gowYrRIz0",icon-1899-DB4436-labelson,https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/jovs9j74ga6japvu9asa5bqq8c/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpxZOo6u2bzaCl4P6KuDUQvLVefGD3bijNJ-hxxpe3xg6B6gowYrRIz0n,
81.862784,25.4618499,"32/B, The Adelphi, Allen Ganj, Prayagraj, Uttar Pradesh 211002","<img src=""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/874li9i7n6f425csq3fk59f4gc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrGHMX1fTu1Pwt0O2-Kh5dzy4SCgxSkpPM3IhWCLLn4ccKx",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/874li9i7n6f425csq3fk59f4gc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrGHMX1fTu1Pwt0O2-Kh5dzy4SCgxSkpPM3IhWCLLn4ccKxF_Gog3CwI",icon-1899-DB4436-labelson,https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/874li9i7n6f425csq3fk59f4gc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrGHMX1fTu1Pwt0O2-Kh5dzy4SCgxSkpPM3IhWCLLn4ccKxF_Gog3CwIs,
81.8603164,25.4641607,"NH 96, Allahabad University, Old Katra, Prayagraj, Uttar Pradesh 211002","<img src=""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7dbjejbl0oa6qt4k3rjsegg0k4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrHcvpbz23fDmrKwF0l8PtVTv74I-mlMaKYYXyD8heDKrUq",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7dbjejbl0oa6qt4k3rjsegg0k4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrHcvpbz23fDmrKwF0l8PtVTv74I-mlMaKYYXyD8heDKrUqu80WC1C0Y",icon-1899-DB4436-labelson,https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7dbjejbl0oa6qt4k3rjsegg0k4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrHcvpbz23fDmrKwF0l8PtVTv74I-mlMaKYYXyD8heDKrUqu80WC1C0Yv,
81.7609085,25.4272426,"116, Pipal Gaon, Jhalwa, Prayagraj, Uttar Pradesh 211011","<img src=""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g53v4p3vpo3l5lm4fkpckn21h8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq4iaDz0Qtf0B7q_KcYoOnuqBxGlg-WVh7TGRacnEXFR74c",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g53v4p3vpo3l5lm4fkpckn21h8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq4iaDz0Qtf0B7q_KcYoOnuqBxGlg-WVh7TGRacnEXFR74c48L6WngbO",icon-1899-DB4436-labelson,https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g53v4p3vpo3l5lm4fkpckn21h8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq4iaDz0Qtf0B7q_KcYoOnuqBxGlg-WVh7TGRacnEXFR74c48L6WngbOq,
81.8571199,25.4527639,"39, Darbhanga Colony, George Town, Prayagraj, Uttar Pradesh 211002","<img src=""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/dg5j5evcch4dukm48kgni2gcog/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALolQg8OLmydzPYC4I978Qnj5z3DzQkv-mwm-ZFTQ2nv5yyt",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/dg5j5evcch4dukm48kgni2gcog/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALolQg8OLmydzPYC4I978Qnj5z3DzQkv-mwm-ZFTQ2nv5yytcIooVTgRa",icon-1899-DB4436-labelson,https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/dg5j5evcch4dukm48kgni2gcog/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALolQg8OLmydzPYC4I978Qnj5z3DzQkv-mwm-ZFTQ2nv5yytcIooVTgRaZ,
81.862675,25.451239,"1, Jawaharlal Nehru Rd, Tagore Town, Prayagraj, Uttar Pradesh 211002","<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/vqn22tjgr800b3uqk1vcqslip4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrc__AizETzs8z1UGkspN7t-I7uX_cFIcvR1dVyPzVm-E-P",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/vqn22tjgr800b3uqk1vcqslip4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrc__AizETzs8z1UGkspN7t-I7uX_cFIcvR1dVyPzVm-E-PYUKTBXGfK",icon-1899-DB4436-labelson,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/vqn22tjgr800b3uqk1vcqslip4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrc__AizETzs8z1UGkspN7t-I7uX_cFIcvR1dVyPzVm-E-PYUKTBXGfKB,
81.829891,25.424446,"385, Meerapur, Prayagraj, Uttar Pradesh 211016","<img src=""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/u1rg9jts4kipu4i3pt2tt4vtm4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpVr2wTs5A9ubHFR9WKIb3_YeAqftoAye-64_eIpxWljmtU",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/u1rg9jts4kipu4i3pt2tt4vtm4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpVr2wTs5A9ubHFR9WKIb3_YeAqftoAye-64_eIpxWljmtUKOwtSI-GT",icon-1899-DB4436-labelson,https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/u1rg9jts4kipu4i3pt2tt4vtm4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpVr2wTs5A9ubHFR9WKIb3_YeAqftoAye-64_eIpxWljmtUKOwtSI-GTj,
81.8290959,25.4304779,"187A, Gol Park Chouraha, near PNB Bank, Attarsuiya, Meerapur, Prayagraj, Uttar Pradesh 211003","<img src=""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/omh34gr4ttku2g2eqa135on4s8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpktQdR22pIagE0TAy2UjhM4ZkHCVV_6J3zxMJ8mJkLxiKm",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/omh34gr4ttku2g2eqa135on4s8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpktQdR22pIagE0TAy2UjhM4ZkHCVV_6J3zxMJ8mJkLxiKmL_ZN4-JgS",icon-1899-DB4436-labelson,https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/omh34gr4ttku2g2eqa135on4s8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpktQdR22pIagE0TAy2UjhM4ZkHCVV_6J3zxMJ8mJkLxiKmL_ZN4-JgSH,
81.837054,25.4283827,1837/1065 KATEHRA DARIYABAD PRAYAGRAJ 211003,"<img src=""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/qd6u60g6kb3645a11li5pkk1f8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoxpSrpWIkDt2U-lDWhXOdeqv5hEtgeVZ5QNGF-gl6hkcEy",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/qd6u60g6kb3645a11li5pkk1f8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoxpSrpWIkDt2U-lDWhXOdeqv5hEtgeVZ5QNGF-gl6hkcEyt1yhY2Wn8",icon-1899-DB4436-labelson,https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/qd6u60g6kb3645a11li5pkk1f8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoxpSrpWIkDt2U-lDWhXOdeqv5hEtgeVZ5QNGF-gl6hkcEyt1yhY2Wn8J,
81.7550658,25.4310082,"Patel Marg, Kabir Nagar, Devprayagam Colony, Jhalwa, Prayagraj, Uttar Pradesh 211012","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/aetnfr337ecj07natnghcaru8g/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqDF8gt_uGIhkLNd1HapVAPbnNCsPF_z3_frdPnPFgLhsBY",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/aetnfr337ecj07natnghcaru8g/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqDF8gt_uGIhkLNd1HapVAPbnNCsPF_z3_frdPnPFgLhsBYlST-uWdeZ",icon-1899-DB4436-labelson,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/aetnfr337ecj07natnghcaru8g/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqDF8gt_uGIhkLNd1HapVAPbnNCsPF_z3_frdPnPFgLhsBYlST-uWdeZf,
81.8765719,25.394494,"LI-45, Manas Nagar, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/lbp8i8j2ld0mn1mvdl8m0174j8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqg7-rI-O9ZKpn_bVKrBkZl-2-UXLomamRkUdz1RoITE8jZ",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/lbp8i8j2ld0mn1mvdl8m0174j8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqg7-rI-O9ZKpn_bVKrBkZl-2-UXLomamRkUdz1RoITE8jZIOrtLTlLq",icon-1899-DB4436-labelson,https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/lbp8i8j2ld0mn1mvdl8m0174j8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqg7-rI-O9ZKpn_bVKrBkZl-2-UXLomamRkUdz1RoITE8jZIOrtLTlLqk,
81.8785379,25.3940735,"LIG2, Labour Colony, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/rsa6o5m1rdfb8vp5qtlekno68c/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALr2MRlXuY8FgVsQAhHRuUiQ8vKVUsnGfwOOWEdGsHZ6QT7m",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/rsa6o5m1rdfb8vp5qtlekno68c/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALr2MRlXuY8FgVsQAhHRuUiQ8vKVUsnGfwOOWEdGsHZ6QT7m91ykHh8s6",icon-1899-DB4436-labelson,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/rsa6o5m1rdfb8vp5qtlekno68c/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALr2MRlXuY8FgVsQAhHRuUiQ8vKVUsnGfwOOWEdGsHZ6QT7m91ykHh8s63,
81.878844,25.3948719,"113, Manas Nagar, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mpaq4c63tltpm5dldcuvdb5sm8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpCbIhN55lfz_P_HSSq5WfwHEYxX_7kWyDPNfXDZaFUVV1i",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mpaq4c63tltpm5dldcuvdb5sm8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpCbIhN55lfz_P_HSSq5WfwHEYxX_7kWyDPNfXDZaFUVV1iQ5ZNaPRp9",icon-1899-DB4436-labelson,https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mpaq4c63tltpm5dldcuvdb5sm8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpCbIhN55lfz_P_HSSq5WfwHEYxX_7kWyDPNfXDZaFUVV1iQ5ZNaPRp9f,
81.8742841,25.396147,"8, Labour Colony, Naini, Prayagraj, Uttar Pradesh 211105","<img src=""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/q3i2813p4781gndv2evf1gf1qc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoIfkKHSf7Q3LU7LWvEKw_UkfewAcW01GqOvCpiL-VrEFPD",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/q3i2813p4781gndv2evf1gf1qc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoIfkKHSf7Q3LU7LWvEKw_UkfewAcW01GqOvCpiL-VrEFPDv0cfwgw_3",icon-1899-DB4436-labelson,https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/q3i2813p4781gndv2evf1gf1qc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoIfkKHSf7Q3LU7LWvEKw_UkfewAcW01GqOvCpiL-VrEFPDv0cfwgw_3_,
81.878518,25.3955669,"85/1, Manas Nagar, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/98lev6dk6gjhe0uqv8d2slffco/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrblmi0DouVh1KWK5y2_-7FfpL0GM5kqADh6PRxdhnH9Vu-",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/98lev6dk6gjhe0uqv8d2slffco/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrblmi0DouVh1KWK5y2_-7FfpL0GM5kqADh6PRxdhnH9Vu-oKEUgkw-J",icon-1899-DB4436-labelson,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/98lev6dk6gjhe0uqv8d2slffco/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrblmi0DouVh1KWK5y2_-7FfpL0GM5kqADh6PRxdhnH9Vu-oKEUgkw-Jz,
81.8785299,25.393132,"LH-37, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/34og2r09j4342dqgmffcmfl27g/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALocbNKAiHZksPdzSGkwPtCx40tw4QFv3kSm1BXTXw3DCra8",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/34og2r09j4342dqgmffcmfl27g/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALocbNKAiHZksPdzSGkwPtCx40tw4QFv3kSm1BXTXw3DCra8P0BjfOEGi",icon-1899-DB4436-labelson,https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/34og2r09j4342dqgmffcmfl27g/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALocbNKAiHZksPdzSGkwPtCx40tw4QFv3kSm1BXTXw3DCra8P0BjfOEGiV,
81.8785598,25.3954244,"EI31, Labour Colony, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/870k1cc86ou8run5mkrftcrstk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqQxj3BNFG_P2AV75mBvHjGCY8D0M1PXrGZ9smI7iabMbgq",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/870k1cc86ou8run5mkrftcrstk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqQxj3BNFG_P2AV75mBvHjGCY8D0M1PXrGZ9smI7iabMbgqMZSREGSz2",icon-1899-DB4436-labelson,https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/870k1cc86ou8run5mkrftcrstk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqQxj3BNFG_P2AV75mBvHjGCY8D0M1PXrGZ9smI7iabMbgqMZSREGSz2o,
81.8776196,25.3953879,"B-21, Manas Nagar, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mj9ifc5hhcjh3euv74d3cvn1ko/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpX3kNR4qUWD_gyVpuXATt8dq2DQI8pSReMiSPtoxdxV0hd",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mj9ifc5hhcjh3euv74d3cvn1ko/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpX3kNR4qUWD_gyVpuXATt8dq2DQI8pSReMiSPtoxdxV0hdgiWtR8fAY",icon-1899-DB4436-labelson,https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mj9ifc5hhcjh3euv74d3cvn1ko/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpX3kNR4qUWD_gyVpuXATt8dq2DQI8pSReMiSPtoxdxV0hdgiWtR8fAYv,
81.766362,25.432283,"UNNAMED ROAD, DEVPRYAGAM COLONY, JHALWA, PRAYAGRAJ, 211011, ","<img src=""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/idq5h32hbmb24rmlpf7346koqk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqe_Rjvv22QPZjTgcT6ebIvt_YayFU8kryL5C-K19zedQAz",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/idq5h32hbmb24rmlpf7346koqk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqe_Rjvv22QPZjTgcT6ebIvt_YayFU8kryL5C-K19zedQAzYaJKZxC4E",icon-1899-DB4436-labelson,https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/idq5h32hbmb24rmlpf7346koqk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqe_Rjvv22QPZjTgcT6ebIvt_YayFU8kryL5C-K19zedQAzYaJKZxC4E1,
81.830285,25.4276279,"144, Meerapur, Prayagraj, Uttar Pradesh 211016","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/qklequfaqlqq5e02e73tuqs0eg/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoamFqVrUt6wJAWF_yw45zDB8wvlstzaXVqexX3YFWzwO9m",Unknown Point Feature,Containment Zone_21.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/qklequfaqlqq5e02e73tuqs0eg/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoamFqVrUt6wJAWF_yw45zDB8wvlstzaXVqexX3YFWzwO9mfKG64KWjk",icon-1899-DB4436-labelson,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/qklequfaqlqq5e02e73tuqs0eg/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoamFqVrUt6wJAWF_yw45zDB8wvlstzaXVqexX3YFWzwO9mfKG64KWjke,
